Iterations,Avg_StackingTime, ManpowerofForklifts, ManpowerofUnpacking, ManpowerofPacking, Forklifts, Avg_StackingTime_At_Gate,Avg_StackingTime_At_Inbound, Avg_StackingTime_At_Outbound,
15355.00 ,137.28 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,66.23 ,25.04 ,0.34 
15356.00 ,136.48 ,39.00 ,23.00 ,30.00 ,21.00 ,45.97 ,62.64 ,27.87 ,0.52 
15357.00 ,140.58 ,39.00 ,23.00 ,30.00 ,21.00 ,45.99 ,67.77 ,26.81 ,0.45 
15358.00 ,154.18 ,39.00 ,23.00 ,30.00 ,21.00 ,46.06 ,76.49 ,31.63 ,0.12 
15359.00 ,130.40 ,39.00 ,23.00 ,30.00 ,21.00 ,45.95 ,57.76 ,26.69 ,0.76 
15360.00 ,153.06 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,79.55 ,27.58 ,0.50 
15361.00 ,136.36 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,58.51 ,31.88 ,0.32 
15362.00 ,142.08 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,63.00 ,33.11 ,0.26 
15363.00 ,149.80 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,75.99 ,27.87 ,0.69 
15364.00 ,172.92 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,54.95 ,71.97 ,0.27 
15365.00 ,175.27 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,75.42 ,53.88 ,0.27 
15366.00 ,139.56 ,39.00 ,23.00 ,31.00 ,22.00 ,45.98 ,65.88 ,27.70 ,0.48 
15367.00 ,148.79 ,39.00 ,23.00 ,31.00 ,22.00 ,45.95 ,70.57 ,32.27 ,0.28 
15368.00 ,131.28 ,39.00 ,23.00 ,31.00 ,22.00 ,45.92 ,59.53 ,25.84 ,0.43 
15369.00 ,134.98 ,39.00 ,23.00 ,31.00 ,22.00 ,45.95 ,63.97 ,25.06 ,0.57 
15370.00 ,139.23 ,39.00 ,23.00 ,31.00 ,22.00 ,46.07 ,62.34 ,30.82 ,0.19 
15371.00 ,196.95 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,77.86 ,73.15 ,0.43 
15372.00 ,139.42 ,39.00 ,23.00 ,31.00 ,22.00 ,45.99 ,67.29 ,26.14 ,0.46 
15373.00 ,132.17 ,39.00 ,23.00 ,31.00 ,22.00 ,45.93 ,56.28 ,29.96 ,0.56 
15374.00 ,160.54 ,39.00 ,23.00 ,31.00 ,22.00 ,45.98 ,87.95 ,26.61 ,0.28 
15375.00 ,148.66 ,39.00 ,23.00 ,31.00 ,22.00 ,46.01 ,63.95 ,38.70 ,0.32 
15376.00 ,195.76 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,74.14 ,75.61 ,0.40 
15377.00 ,144.38 ,39.00 ,23.00 ,31.00 ,22.00 ,45.94 ,69.66 ,28.78 ,0.42 
15378.00 ,151.86 ,39.00 ,23.00 ,31.00 ,22.00 ,45.98 ,81.01 ,24.87 ,0.41 
15379.00 ,145.68 ,39.00 ,23.00 ,31.00 ,22.00 ,45.94 ,71.59 ,28.15 ,0.22 
15380.00 ,140.76 ,39.00 ,23.00 ,31.00 ,22.00 ,46.00 ,69.71 ,25.05 ,0.11 
15381.00 ,135.97 ,39.00 ,23.00 ,31.00 ,22.00 ,45.96 ,64.70 ,25.32 ,0.45 
15382.00 ,136.63 ,39.00 ,23.00 ,31.00 ,22.00 ,45.95 ,68.56 ,22.12 ,0.46 
15383.00 ,128.87 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,55.92 ,26.91 ,0.38 
15384.00 ,173.72 ,39.00 ,23.00 ,31.00 ,22.00 ,45.96 ,73.95 ,53.82 ,0.46 
15385.00 ,139.89 ,39.00 ,23.00 ,31.00 ,22.00 ,46.01 ,66.44 ,27.44 ,0.18 
15386.00 ,182.98 ,39.00 ,23.00 ,31.00 ,21.00 ,46.16 ,72.75 ,64.07 ,0.44 
15387.00 ,148.71 ,39.00 ,23.00 ,31.00 ,21.00 ,46.21 ,74.17 ,28.34 ,0.42 
15388.00 ,134.23 ,39.00 ,23.00 ,31.00 ,21.00 ,46.17 ,60.78 ,27.28 ,0.54 
15389.00 ,132.61 ,39.00 ,23.00 ,31.00 ,21.00 ,46.14 ,61.42 ,25.05 ,0.19 
15390.00 ,149.83 ,39.00 ,23.00 ,31.00 ,21.00 ,46.25 ,75.71 ,27.87 ,0.26 
15391.00 ,164.22 ,39.00 ,23.00 ,31.00 ,21.00 ,46.16 ,58.82 ,59.24 ,0.45 
15392.00 ,150.22 ,39.00 ,23.00 ,31.00 ,21.00 ,46.18 ,75.62 ,28.42 ,0.34 
15393.00 ,196.63 ,39.00 ,23.00 ,31.00 ,21.00 ,46.30 ,76.77 ,73.56 ,0.36 
15394.00 ,143.99 ,39.00 ,23.00 ,31.00 ,21.00 ,46.18 ,72.14 ,25.67 ,0.23 
15395.00 ,146.43 ,39.00 ,23.00 ,31.00 ,21.00 ,46.16 ,70.76 ,29.51 ,0.18 
15396.00 ,137.32 ,39.00 ,23.00 ,31.00 ,21.00 ,46.19 ,60.40 ,30.73 ,0.38 
15397.00 ,147.08 ,39.00 ,23.00 ,31.00 ,21.00 ,46.19 ,65.94 ,34.95 ,0.14 
15398.00 ,127.55 ,39.00 ,23.00 ,31.00 ,21.00 ,46.17 ,60.62 ,20.76 ,0.50 
15399.00 ,141.70 ,39.00 ,23.00 ,31.00 ,21.00 ,46.18 ,69.26 ,26.26 ,0.21 
15400.00 ,138.12 ,39.00 ,23.00 ,31.00 ,21.00 ,46.24 ,67.70 ,24.18 ,0.26 
15401.00 ,201.41 ,39.00 ,23.00 ,31.00 ,21.00 ,46.13 ,78.20 ,77.08 ,0.32 
15402.00 ,138.99 ,39.00 ,23.00 ,31.00 ,21.00 ,46.18 ,63.80 ,29.01 ,0.38 
15403.00 ,141.50 ,39.00 ,23.00 ,31.00 ,21.00 ,46.25 ,66.25 ,29.01 ,0.72 
15404.00 ,131.72 ,39.00 ,23.00 ,30.00 ,21.00 ,46.18 ,60.14 ,25.40 ,0.41 
15405.00 ,149.55 ,39.00 ,23.00 ,31.00 ,21.00 ,46.21 ,74.65 ,28.68 ,0.49 
15406.00 ,139.61 ,39.00 ,23.00 ,31.00 ,21.00 ,46.20 ,68.75 ,24.66 ,0.16 
15407.00 ,181.20 ,39.00 ,23.00 ,31.00 ,21.00 ,46.23 ,68.01 ,66.95 ,0.23 
15408.00 ,132.10 ,39.00 ,23.00 ,31.00 ,21.00 ,46.15 ,56.34 ,29.61 ,0.12 
15409.00 ,132.45 ,39.00 ,23.00 ,31.00 ,21.00 ,46.22 ,58.61 ,27.63 ,0.41 
15410.00 ,154.59 ,39.00 ,23.00 ,31.00 ,21.00 ,46.20 ,76.51 ,31.88 ,0.49 
15411.00 ,138.44 ,39.00 ,23.00 ,31.00 ,21.00 ,46.25 ,65.79 ,26.40 ,0.23 
15412.00 ,145.80 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,69.69 ,30.15 ,0.31 
15413.00 ,146.54 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,71.57 ,29.02 ,0.37 
15414.00 ,146.95 ,39.00 ,23.00 ,31.00 ,21.00 ,45.91 ,73.81 ,27.23 ,0.69 
15415.00 ,140.06 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,68.12 ,25.87 ,0.34 
15416.00 ,125.95 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,54.05 ,25.96 ,0.50 
15417.00 ,152.45 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,79.27 ,27.19 ,0.11 
15418.00 ,184.36 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,73.47 ,64.95 ,0.51 
15419.00 ,135.49 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,60.47 ,29.00 ,0.21 
15420.00 ,151.25 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,71.40 ,33.91 ,0.54 
15421.00 ,151.51 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,77.54 ,27.96 ,0.48 
15422.00 ,142.84 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,69.80 ,27.06 ,0.45 
15423.00 ,143.18 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,70.40 ,26.76 ,0.28 
15424.00 ,140.64 ,39.00 ,23.00 ,30.00 ,21.00 ,46.05 ,67.26 ,27.33 ,0.38 
15425.00 ,149.06 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,70.34 ,32.79 ,0.33 
15426.00 ,156.74 ,39.00 ,23.00 ,31.00 ,21.00 ,46.09 ,78.04 ,32.61 ,0.49 
15427.00 ,141.58 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,65.52 ,30.03 ,0.36 
15428.00 ,140.04 ,39.00 ,23.00 ,30.00 ,21.00 ,46.02 ,66.64 ,27.39 ,0.43 
15429.00 ,143.31 ,39.00 ,23.00 ,30.00 ,21.00 ,45.98 ,68.60 ,28.72 ,0.45 
15430.00 ,159.51 ,39.00 ,23.00 ,30.00 ,21.00 ,46.00 ,62.68 ,50.83 ,0.40 
15431.00 ,133.01 ,39.00 ,23.00 ,31.00 ,21.00 ,46.08 ,64.32 ,22.61 ,0.33 
15432.00 ,145.10 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,72.61 ,26.45 ,0.43 
15433.00 ,147.46 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,70.68 ,30.73 ,0.58 
15434.00 ,148.60 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,66.63 ,36.04 ,0.16 
15435.00 ,145.97 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,62.96 ,37.00 ,0.42 
15436.00 ,142.36 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,69.94 ,26.49 ,0.31 
15437.00 ,140.80 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,71.28 ,23.45 ,0.35 
15438.00 ,126.90 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,55.69 ,25.20 ,0.37 
15439.00 ,198.67 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,75.02 ,77.66 ,0.57 
15440.00 ,151.60 ,39.00 ,23.00 ,31.00 ,21.00 ,46.14 ,77.74 ,27.72 ,0.67 
15441.00 ,161.69 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,87.51 ,28.13 ,0.18 
15442.00 ,142.54 ,39.00 ,23.00 ,31.00 ,21.00 ,46.08 ,72.48 ,23.98 ,0.44 
15443.00 ,134.44 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,59.74 ,28.65 ,0.28 
15444.00 ,148.82 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,73.65 ,29.13 ,0.47 
15445.00 ,166.32 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,83.65 ,36.68 ,0.59 
15446.00 ,142.29 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,65.95 ,30.37 ,0.77 
15447.00 ,149.02 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,75.36 ,27.63 ,0.51 
15448.00 ,193.38 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,69.47 ,77.96 ,0.45 
15449.00 ,204.38 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,75.92 ,82.45 ,0.57 
15450.00 ,147.96 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,68.71 ,33.25 ,0.37 
15451.00 ,140.72 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,68.64 ,26.09 ,0.35 
15452.00 ,177.09 ,39.00 ,23.00 ,31.00 ,21.00 ,46.11 ,72.03 ,58.95 ,0.20 
15453.00 ,166.39 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,57.81 ,62.58 ,0.54 
15454.00 ,141.91 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,68.53 ,27.43 ,0.54 
15455.00 ,132.00 ,39.00 ,23.00 ,31.00 ,21.00 ,45.92 ,59.48 ,26.60 ,0.18 
15456.00 ,144.30 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,72.30 ,26.02 ,0.59 
15457.00 ,180.52 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,65.95 ,68.65 ,0.21 
15458.00 ,142.92 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,66.51 ,30.43 ,0.44 
15459.00 ,138.89 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,59.32 ,33.55 ,0.61 
15460.00 ,152.02 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,77.11 ,28.96 ,0.45 
15461.00 ,151.66 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,76.94 ,28.73 ,0.38 
15462.00 ,146.89 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,73.25 ,27.69 ,0.18 
15463.00 ,137.97 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,66.33 ,25.68 ,0.34 
15464.00 ,186.59 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,64.46 ,76.16 ,0.45 
15465.00 ,138.56 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,65.06 ,27.47 ,0.35 
15466.00 ,172.94 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,65.74 ,61.14 ,0.33 
15467.00 ,144.47 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,68.61 ,29.89 ,0.34 
15468.00 ,143.85 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,69.32 ,28.56 ,0.31 
15469.00 ,131.32 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,60.55 ,24.78 ,0.27 
15470.00 ,144.85 ,39.00 ,23.00 ,31.00 ,21.00 ,45.92 ,71.46 ,27.47 ,0.28 
15471.00 ,143.07 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,68.68 ,28.38 ,0.76 
15472.00 ,145.90 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,68.57 ,31.33 ,0.50 
15473.00 ,138.68 ,39.00 ,23.00 ,31.00 ,21.00 ,45.90 ,64.55 ,28.24 ,0.33 
15474.00 ,164.28 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,89.52 ,28.79 ,0.62 
15475.00 ,147.29 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,71.70 ,29.59 ,0.60 
15476.00 ,140.52 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,62.67 ,31.90 ,0.44 
15477.00 ,140.64 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,61.72 ,32.92 ,0.58 
15478.00 ,144.56 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,72.07 ,26.44 ,0.43 
15479.00 ,143.49 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,72.31 ,25.14 ,0.32 
15480.00 ,151.51 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,75.07 ,30.38 ,0.52 
15481.00 ,133.29 ,39.00 ,23.00 ,31.00 ,21.00 ,46.08 ,60.03 ,27.18 ,0.55 
15482.00 ,126.25 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,52.12 ,28.16 ,0.59 
15483.00 ,145.42 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,73.15 ,26.27 ,0.26 
15484.00 ,192.88 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,71.42 ,75.43 ,0.14 
15485.00 ,181.03 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,68.68 ,66.33 ,0.24 
15486.00 ,142.34 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,65.67 ,30.66 ,0.22 
15487.00 ,137.85 ,39.00 ,23.00 ,31.00 ,21.00 ,45.92 ,66.52 ,25.41 ,0.24 
15488.00 ,137.44 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,66.55 ,24.92 ,0.27 
15489.00 ,130.93 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,55.97 ,29.02 ,0.25 
15490.00 ,143.29 ,39.00 ,23.00 ,31.00 ,21.00 ,45.92 ,72.34 ,25.03 ,0.41 
15491.00 ,148.13 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,70.13 ,32.02 ,0.52 
15492.00 ,143.07 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,68.47 ,28.61 ,0.41 
15493.00 ,141.34 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,69.50 ,25.89 ,0.52 
15494.00 ,145.32 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,70.87 ,28.52 ,0.46 
15495.00 ,183.10 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,69.47 ,67.66 ,0.26 
15496.00 ,149.09 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,75.25 ,27.89 ,0.29 
15497.00 ,136.09 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,56.97 ,33.17 ,0.47 
15498.00 ,202.76 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,74.53 ,82.25 ,0.16 
15499.00 ,139.09 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,63.23 ,29.92 ,0.47 
15500.00 ,145.46 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,75.09 ,24.41 ,0.42 
15501.00 ,172.30 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,67.40 ,58.95 ,0.14 
15502.00 ,139.11 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,68.21 ,24.88 ,0.25 
15503.00 ,138.65 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,65.08 ,27.62 ,0.37 
15504.00 ,158.56 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,74.51 ,38.07 ,0.11 
15505.00 ,142.73 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,70.84 ,25.89 ,0.28 
15506.00 ,131.01 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,58.44 ,26.63 ,0.50 
15507.00 ,141.07 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,69.69 ,25.45 ,0.38 
15508.00 ,135.37 ,39.00 ,23.00 ,31.00 ,21.00 ,45.91 ,66.73 ,22.72 ,0.35 
15509.00 ,131.41 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,61.90 ,23.59 ,0.28 
15510.00 ,176.57 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,72.85 ,57.74 ,0.29 
15511.00 ,143.75 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,70.89 ,26.83 ,0.21 
15512.00 ,140.43 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,64.30 ,30.18 ,0.24 
15513.00 ,147.46 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,71.89 ,29.50 ,0.36 
15514.00 ,143.48 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,72.20 ,25.27 ,0.21 
15515.00 ,151.60 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,73.03 ,32.58 ,0.57 
15516.00 ,139.63 ,39.00 ,23.00 ,31.00 ,21.00 ,45.92 ,67.22 ,26.49 ,0.40 
15517.00 ,196.82 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,73.29 ,77.55 ,0.48 
15518.00 ,145.85 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,73.93 ,25.98 ,0.51 
15519.00 ,192.69 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,72.09 ,74.65 ,0.38 
15520.00 ,178.71 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,66.39 ,66.32 ,0.43 
15521.00 ,152.25 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,73.87 ,32.40 ,0.29 
15522.00 ,133.06 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,58.38 ,28.69 ,0.38 
15523.00 ,131.47 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,58.11 ,27.30 ,0.32 
15524.00 ,141.05 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,65.56 ,29.49 ,0.09 
15525.00 ,130.71 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,56.70 ,28.04 ,0.43 
15526.00 ,157.46 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,83.76 ,27.73 ,0.35 
15527.00 ,134.40 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,62.80 ,25.56 ,0.51 
15528.00 ,149.97 ,39.00 ,23.00 ,31.00 ,21.00 ,46.08 ,66.50 ,37.40 ,0.20 
15529.00 ,151.29 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,67.62 ,37.68 ,0.50 
15530.00 ,135.47 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,64.93 ,24.56 ,0.34 
15531.00 ,137.55 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,65.15 ,26.45 ,0.40 
15532.00 ,152.30 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,74.26 ,32.07 ,0.41 
15533.00 ,134.17 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,54.80 ,33.30 ,0.43 
15534.00 ,177.11 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,61.21 ,69.86 ,0.66 
15535.00 ,139.45 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,67.99 ,25.44 ,0.62 
15536.00 ,146.52 ,39.00 ,23.00 ,31.00 ,21.00 ,45.89 ,73.87 ,26.76 ,0.38 
15537.00 ,139.97 ,39.00 ,23.00 ,31.00 ,21.00 ,45.90 ,66.38 ,27.69 ,0.40 
15538.00 ,137.89 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,65.28 ,26.57 ,0.40 
15539.00 ,170.93 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,68.50 ,56.45 ,0.34 
15540.00 ,147.60 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,74.56 ,27.02 ,0.17 
15541.00 ,182.90 ,39.00 ,23.00 ,31.00 ,21.00 ,45.95 ,70.86 ,66.10 ,0.25 
15542.00 ,159.91 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,72.19 ,41.73 ,0.55 
15543.00 ,147.09 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,70.02 ,31.10 ,0.51 
15544.00 ,177.85 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,67.85 ,64.00 ,0.33 
15545.00 ,140.75 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,68.81 ,25.95 ,0.26 
15546.00 ,145.89 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,72.85 ,27.00 ,0.19 
15547.00 ,144.83 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,71.76 ,27.05 ,0.52 
15548.00 ,144.41 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,71.73 ,26.62 ,0.18 
15549.00 ,147.82 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,72.75 ,29.13 ,0.21 
15550.00 ,145.73 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,71.18 ,28.51 ,0.14 
15551.00 ,171.33 ,39.00 ,23.00 ,31.00 ,21.00 ,45.98 ,68.89 ,56.47 ,0.36 
15552.00 ,143.08 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,67.43 ,29.58 ,0.42 
15553.00 ,142.63 ,39.00 ,23.00 ,31.00 ,21.00 ,45.97 ,68.81 ,27.84 ,0.37 
15554.00 ,145.98 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,70.52 ,29.47 ,0.11 
15555.00 ,138.68 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,64.64 ,28.06 ,0.34 
15556.00 ,137.10 ,39.00 ,23.00 ,31.00 ,21.00 ,46.01 ,68.84 ,22.25 ,0.44 
15557.00 ,162.90 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,74.22 ,42.68 ,0.30 
15558.00 ,135.42 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,63.05 ,26.31 ,0.19 
15559.00 ,143.22 ,39.00 ,23.00 ,31.00 ,21.00 ,46.04 ,69.39 ,27.79 ,0.66 
15560.00 ,182.65 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,68.06 ,68.51 ,0.61 
15561.00 ,142.78 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,66.50 ,30.21 ,0.21 
15562.00 ,183.27 ,39.00 ,23.00 ,31.00 ,22.00 ,45.99 ,75.58 ,61.70 ,0.54 
15563.00 ,150.63 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,75.11 ,29.46 ,0.49 
15564.00 ,184.80 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,65.64 ,73.14 ,0.28 
15565.00 ,146.95 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,72.20 ,28.68 ,0.40 
15566.00 ,132.34 ,39.00 ,23.00 ,31.00 ,21.00 ,45.94 ,58.67 ,27.73 ,0.19 
15567.00 ,185.05 ,39.00 ,23.00 ,31.00 ,21.00 ,46.08 ,66.94 ,72.03 ,0.35 
15568.00 ,144.41 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,69.43 ,28.91 ,0.33 
15569.00 ,148.82 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,75.72 ,27.05 ,0.38 
15570.00 ,178.55 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,66.47 ,66.02 ,0.19 
15571.00 ,181.15 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,70.09 ,65.04 ,0.26 
15572.00 ,136.50 ,39.00 ,23.00 ,31.00 ,21.00 ,46.07 ,63.57 ,26.86 ,0.46 
15573.00 ,167.70 ,39.00 ,23.00 ,31.00 ,21.00 ,46.06 ,64.76 ,56.88 ,0.31 
15574.00 ,176.79 ,39.00 ,23.00 ,31.00 ,21.00 ,46.02 ,69.73 ,61.05 ,0.23 
15575.00 ,174.10 ,39.00 ,23.00 ,31.00 ,21.00 ,46.16 ,68.56 ,59.39 ,0.28 
15576.00 ,134.59 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,59.52 ,29.02 ,0.31 
15577.00 ,151.76 ,39.00 ,23.00 ,31.00 ,21.00 ,45.99 ,56.04 ,49.73 ,0.43 
15578.00 ,149.54 ,39.00 ,23.00 ,31.00 ,22.00 ,46.06 ,77.24 ,26.24 ,0.33 
15579.00 ,143.49 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,72.14 ,25.33 ,0.43 
15580.00 ,170.27 ,39.00 ,23.00 ,31.00 ,21.00 ,45.96 ,62.22 ,62.09 ,0.30 
15581.00 ,152.69 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,58.70 ,47.97 ,0.42 
15582.00 ,156.25 ,39.00 ,23.00 ,31.00 ,21.00 ,46.03 ,76.31 ,33.91 ,0.69 
15583.00 ,146.06 ,39.00 ,23.00 ,31.00 ,21.00 ,45.93 ,70.78 ,29.36 ,0.20 
15584.00 ,150.76 ,39.00 ,23.00 ,31.00 ,21.00 ,46.00 ,68.05 ,36.71 ,0.42 
15585.00 ,134.39 ,39.00 ,23.00 ,31.00 ,21.00 ,46.05 ,60.41 ,27.93 ,0.32 
